comment,replies,date,user_name
Wow! New video so soon!! Yes🤗🤗,[],2024-09-26T15:35:45Z,@eleniskiada6537
I so needed this right now! Easy to find ingredients and everything looks incredible! Definitely doing this.,['I hope you enjoy it if you try it out Linda 😄'],2024-09-26T15:35:42Z,@lindagrant9905
That Lentil Soup brought water into my mouth🤤... ahh! Comfort meals ❤️,[],2024-09-26T15:33:51Z,@muntahamahabub2749
Lovely 😊,[],2024-09-26T15:33:31Z,@yoanageorgieva3068
I always hear: Meal Prep - Jeah! But I don't want to eat the same for 4 days or so. And this video is a perfect possibility. Thank you. I would love to see more of such possibilities. 🥰,"[""@@stoneyblue603 check out Rainbow plantlifes channel as well. She has been specializing in meal prep like this for a while now. Actually I've seem this exact system on in her videos first, a while ago. Pdfs included and all."", 'I agree😊', ""It's basically thé same. Same content, différent form"", ""try rain bow plant life channel ❤ she has been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything."", 'Agreed!  Loved this!']",2024-09-26T15:32:41Z,@stoneyblue603
Yummy 😋 meal prep Sadia and thanks 👍 for another awesome video and thanks for sharing it. Love 🥰 the video and love 💕 Sadia & ❤Rob.,[],2024-09-26T15:32:11Z,@davidthescottishvegan
❤❤❤❤,[],2024-09-26T15:32:08Z,@catemuoki8716
$30?! That's amazing...,"[""It might be more or less where you live, but they're pretty budget-friendly ingredients in general - so hopefully you're getting good bang for your buck with this prep! 🙌""]",2024-09-26T15:32:07Z,@itsshaironparks
Would love to see more of meal preps. Please make some high-protein meal preps.,"['Yess I agree! More videos please!! This is the motivation I was needing!', 'I agree.', 'try rain bow plant life channel ❤ she has been doing exactly this type of meal prep for a while now.', '@@florentinalestaru7273 thanks for the advice. i follow her too 😊', 'I made this meal prep and it took me just over 1 hour. The food is delicious. Would you be able to do a low calorie meal prep for weight loss please?']",2024-09-26T15:31:03Z,@moumitabiswas1801
Amazing😊😊😊😊😊😊,[],2024-09-26T15:30:36Z,@jonicabeird4657
They all look great.  Thank you.,[],2024-09-26T15:30:00Z,@ronm6585
All that would cost double or more in the US 😟,"[""Fair enough, we're lucky groceries are rather affordable here in the Netherlands. That said, we tried our best to use ingredients that are generally budget friendly (lentils, carrots, etc.) so hopefully comparative to other ingredients for other recipes, it should still be budget-friendly 🤞 and if nothing else, they're hopefully just some yummy new recipes to try 💛"", '💯💯💯💯 I\'m like, ""what?! $30?!"" Amazing!', ""😢 i was actually wondering about this while watching the video because we keep hearing about the rising cost of living in the US in the news here in Europe.. It's gone up here too a bit but not so that those ingredients are 60 Euros or Dollars..."", ""@@JC-rl1vd uff that is great to hear! i hope the next years will bring better developments in the world overall.. because right now it's getting a bit scary.."", '@@PickUpLimes it wasn’t a criticism…I was just shocked and saddened at the insane inflation here thus the sad face✌🏼❤️✌🏼']",2024-09-26T15:28:42Z,@VerifiedVegan
Can't wait to try these..,[],2024-09-26T15:27:56Z,@gaudicek83
Yay for meal prep. I will be definitely trying this!,[],2024-09-26T15:27:12Z,@johnhuff1986
what a great video. thank you,[],2024-09-26T15:26:11Z,@user-eh1es3hr9u
Great recipes. Thanks so much,[],2024-09-26T15:26:08Z,@archana92269
I also just got back from grocery shopping! I found some pasta from Veggie Craft that's very high in protein. I'm really excited to try it!,[],2024-09-26T15:24:23Z,@hippie1252
"Lots of love to you Sadia. I'm from AFRICAN
With your videos you inspire us to do the same",[],2024-09-26T15:23:16Z,@nahleynothman3667
❤❤,[],2024-09-26T15:20:44Z,@Jay-s9i1p
The video I was waiting for !! 🥹,[],2024-09-26T15:17:38Z,@ohnouna
Hum first🥇,[],2024-09-26T15:17:08Z,@kshitijtiwari1853
Never clicked so fast 👀 ❤❤,[],2024-09-26T15:17:02Z,@peaceinwandering
"Sadia your videos makes me so calm and peaceful, Thank you so so so much for making such a wonderful beautiful videos for us and I will always be your supportive🥹💫💗","[""Mansoor, you're the best!! Thanks for always being such a huge supporter of what we do! <3"", ""I couldn't agree more.""]",2024-09-26T15:17:02Z,@mansoor3159
❤🫂,[],2024-09-26T15:17:01Z,@indrani442
Lots of love....,[],2024-09-26T15:16:56Z,@gayatridevibommireddipalli7954
"I forgot to mention in the video— these recipes are all high in protein, with 20 - 34g of protein per serving! You can find the full nutrient breakdown on our website or in the app: https://bit.ly/PUL_app 💛 Enjoyyy!","['What are your thoughts on legume-based pastas? Just a personal preference or a way to sneak in additional protein? I apologize if you have already talked about them on another video.', 'Amazing!!', 'Please do a collab with Beryl Shereshewsky', 'More of these types of videos please!! So good', 'Can you puree the lentil soup using a regular blender?']",2024-09-26T15:16:54Z,@PickUpLimes
🎉🎉🎉,[],2024-09-26T15:16:52Z,@maryannmarshall6294
